Time,NetLoadDemand
2024-01-04 05:55:00,6001.48
2024-01-04 06:00:00,6244.18
2024-01-04 06:05:00,7069.94
2024-01-04 06:10:00,6179.32
2024-01-04 06:15:00,6683.86
2024-01-04 06:20:00,6267.05
2024-01-04 06:25:00,6052.68
2024-01-04 06:30:00,5868.0
2024-01-04 06:35:00,5881.66
2024-01-04 06:40:00,5840.69
2024-01-04 06:45:00,5836.26
2024-01-04 06:50:00,6014.45
2024-01-04 06:55:00,5649.53
2024-01-04 07:00:00,5619.15
2024-01-04 07:05:00,5422.53
2024-01-04 07:10:00,5219.42
2024-01-04 07:15:00,5122.81
2024-01-04 07:20:00,4831.63
2024-01-04 07:25:00,4752.43
2024-01-04 07:30:00,4699.18
2024-01-04 07:35:00,4484.81
2024-01-04 07:40:00,4316.17
2024-01-04 07:45:00,4411.76
2024-01-04 07:50:00,4000.76
2024-01-04 07:55:00,3920.88
