Actual,ANN,LSTM
404.0,948.94,686.24255
428.0,993.8805,647.236
468.0,993.1537,747.296
447.0,1015.5757,764.0117
420.0,989.9348,687.2299
384.0,1014.03845,599.264
360.0,918.28955,566.74866
354.0,771.7897,516.8188
312.0,536.4589,332.44165
288.0,358.05362,287.2041
276.0,372.6074,265.6105
282.0,350.8483,278.78625
288.0,327.6398,251.52835
282.0,311.05414,273.27444
284.0,270.11197,276.19397
282.0,269.06625,282.8412
282.0,273.98627,282.09033
306.0,298.15134,293.5472
312.0,299.74924,309.89197
363.0,343.04626,358.72083
662.4,513.04535,551.6352
